시도,선거구명,사진,기호,소속정당명,성명(한자),성별,생년월일(연령),주소,직업,학력,경력,재산신고액(천원),병역신고사항(본인),납세실적(천원)-납부액,납세실적(천원)-최근5년간체납액,납세실적(천원)-현체납액,전과기록유무(건수),입후보횟수,공약링크,나이,생년원일
전라북도,전주시을,nan,6,정의당,오형수(吳炯洙),남,1963.01.01(57세),전라북도 전주시 덕진구 석소로,국민건강보험공단 직원,원광대학교행정대학원 졸업(사회복지학석사),(전)6.13지방선거 정의당 전주시장 후보(현)정의당 전북도당 정책위원장,555388,군복무를 마친사람,32932,0,0,5건,1회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100137262,57세,1963.01.01
전라북도,전주시을,nan,7,국가혁명배당금당,김주완(金柱完),남,1979.09.01(40세),전라북도 전주시 완산구 거마평로,정당인,미기재,(현)국가혁명배당금당 전북도당 사무처장,30000,군복무를 마친사람,79,0,0,3건,0회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100136247,40세,1979.09.01
전라북도,전주시을,nan,8,무소속,성치두(成治斗),남,1976.03.24(44세),전라북도 전주시 완산구 전룡로,정치인,한국외국어대학교 대학원 정치외교학과 박사과정 수료,(전) 20대 국회의원선거 후보,200000,군복무를 마친사람,3799,0,0,없음,1회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100134744,44세,1976.03.24
전라북도,전주시을,nan,9,무소속,최형재(崔炯宰),남,1963.07.26(56세),전라북도 전주시 완산구 호암로,정치인,전북대학교 행정대학원 졸업(정치학 석사),(전)20대 총선 더불어민주당 전주시을 후보(전)더불어민주당 전주시을 지역위원장,502390,군복무를 마친사람,7955,0,0,없음,2회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100134745,56세,1963.07.26
전라북도,전주시병,nan,1,더불어민주당,김성주(金成柱),남,1964.04.10(56세),전라북도 전주시 덕진구 태진로,정당인,서울대학교 인문대학 국사학과 졸업,(전)국민연금공단 이사장(전)제19대 국회의원,920178,군복무를 마치지 아니한 사람,62151,0,0,2건,5회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100135939,56세,1964.04.10
전라북도,전주시병,nan,3,민생당,정동영(鄭東泳),남,1953.06.17(66세),전라북도 전주시 덕진구 세병로,국회의원,서울대학교 인문대학 국사학과(부전공 : 정치학)졸업,(전) 제17대 대통령 후보(전) 제31대 통일부 장관(국가안전보장회의(NSC) 상임위원장),1647042,군복무를 마친사람,39024,588,0,없음,9회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100137342,66세,1953.06.17
전라북도,전주시병,nan,7,국가혁명배당금당,최복기(崔福基),남,1951.02.23(69세),전라북도 전주시 덕진구 권삼득로,자영업,미기재,(전) 경찰공무원(현) 국가혁명배당금당 전북도당 수석부위원장,873175,군복무를 마친사람,4155,0,0,없음,0회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100135594,69세,1951.02.23
전라북도,군산시,nan,1,더불어민주당,신영대(申榮大),남,1968.01.15(52세),전라북도 군산시 공단대로,정당인,전북대학교 대학원 경영학과 박사과정 수료,(전)노무현 대통령비서실 청와대 행정관(현)대통령직속 국가균형발전위원회 전문위원,234103,군복무를 마친사람,27171,0,0,2건,2회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100134930,52세,1968.01.15
전라북도,군산시,nan,2,미래통합당,이근열(李根烈),남,1974.04.05(46세),전라북도 군산시 해망로,국제써밋마약치유센터협회 중앙 부회장,원광대학교 철학과 3년 중퇴(1994.03.~2003.03.),(전)제7회 지방선거 군산시장 후보(현)국제써밋마약치유센터협회 중앙 부회장,759567,군복무를 마친사람,1411,9780,9780,2건,1회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100137880,46세,1974.04.05
전라북도,군산시,nan,7,국가혁명배당금당,최순정(崔順丁),여,1949.05.18(70세),전라북도 군산시 대학로,약사,원광대학교 약학대학 약학과 졸업,(현)태광약국 운영,-7285,해당없음(비대상),248,0,0,없음,0회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100135839,70세,1949.05.18
전라북도,군산시,nan,8,무소속,김관영(金寬永),남,1969.11.15(50세),전라북도 군산시 수송동로,국회의원,서울대학교 행정대학원 졸업,"(전)바른미래당 원내대표(현)국회의원(제19대,제20대)",2013939,군복무를 마친사람,52020,0,0,없음,2회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100136969,50세,1969.11.15
전라북도,익산시갑,nan,1,더불어민주당,김수흥(金洙興),남,1961.04.29(58세),전라북도 익산시 선화로10길,정당인,성균관대학교 국정관리대학원 행정학과 졸업 (행정학박사),(전)국회사무처 사무차장(전)국회예산결산특별위원회 수석전문위원,1166172,군복무를 마친사람,88942,0,0,없음,0회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100134609,58세,1961.04.29
전라북도,익산시갑,nan,2,미래통합당,김경안(金京安),남,1956.10.15(63세),전라북도 익산시 익산대로,정당인,원광대학교 대학원 수료(행정학 박사과정),(전)서남대학교 총장(전)한국농어촌공사 상임감사,730508,군복무를 마친사람,48820,0,0,없음,5회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100137606,63세,1956.10.15
전라북도,익산시갑,nan,3,민생당,고상진(高商晋),남,1973.06.21(46세),전라북도 익산시 선화로10길,정당인,전북대학교 대학원 졸업(행정학 박사),(현)민생당 대변인(현)전북대학교 행정학과 겸임교수,571857,군복무를 마친사람,40675,0,0,1건,0회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100136744,46세,1973.06.21
전라북도,익산시갑,nan,7,민중당,전권희(全權熙),남,1971.02.06(49세),전라북도 익산시 용동면 용동1길,정당인,고려대학교 경영학과 졸업,(현)민중당 전라북도당 사무처장(현)민중당전북도당농민수당추진본부 대변인,268782,군복무를 마친사람,1731,0,0,2건,3회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100134602,49세,1971.02.06
전라북도,익산시갑,nan,8,국가혁명배당금당,최영수(崔永洙),남,1947.02.14(73세),서울특별시 구로구 연동로,무직,연세대학교 기계공학과 졸업,(전)삼성중공업(주) 차장(현)국가혁명배당금당 당원,1143769,군복무를 마친사람,70889,0,0,없음,0회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100137105,73세,1947.02.14
전라북도,익산시을,nan,1,더불어민주당,한병도(韓秉道),남,1967.12.07(52세),전라북도 익산시 하나로,정당인,원광대학교 신문방송학과 졸업,(전)문재인정부 대통령 비서실 정무수석비서관(전)문재인 대통령 외교(이라크 특임) 특별보좌관,582097,군복무를 마친사람,51624,0,0,1건,2회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100135024,52세,1967.12.07
전라북도,익산시을,nan,3,민생당,조배숙(趙培淑),여,1956.09.10(63세),전라북도 익산시 동서로,제20대 국회의원,서울대학교 대학원 법학과 졸업(법학석사),(현)제20대 국회의원(현)대통령 직속 국가기후환경회의 위원,2063379,해당없음(비대상),138926,0,0,없음,5회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100137154,63세,1956.09.10
전라북도,익산시을,nan,6,정의당,권태홍(權泰弘),남,1964.12.16(55세),전라북도 익산시 하나로13길,정당인,연세대학교 경제학과 졸업,(현)정의당 중앙당 사무총장(현)익산시 장점마을 환경비상대책위원회위원,394757,군복무를 마치지 아니한 사람,1425,0,0,2건,2회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100135212,55세,1964.12.16
전라북도,익산시을,nan,7,국가혁명배당금당,최규석(崔圭碩),남,1962.11.13(57세),전라북도 익산시 무왕로22길,회사원,용문고등학교 졸업,(현)국가혁명배당금당 당대표 특별보좌관(현)국가혁명배당금당 특사인재기획조정실장,181096,군복무를 마친사람,11264,0,0,없음,0회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100135788,57세,1962.11.13
전라북도,익산시을,nan,8,기독자유통일당,이은재(李殷在),남,1959.05.17(60세),전라북도 익산시 부송로6길,목사,전주대학교 대학원 사학과졸업 (문학석사),(전)대한예수교장로회 102회기 총회장(현)기독자유통일당 상임위원,97206,군복무를 마친사람,459,0,0,없음,0회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100137635,60세,1959.05.17
전라북도,익산시을,nan,9,무소속,배수연(裵洙延),남,1954.06.14(65세),전라북도 익산시 고봉로34길,사)예미샘 이사장,전북대학교 대학원 정치학과 졸업(정치학박사),(전)명신대학교 사회복지학과 교수(현)사단법인 예미샘 이사장,386433,군복무를 마친사람,2981,0,0,1건,0회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100135221,65세,1954.06.14
전라북도,정읍시고창군,nan,1,더불어민주당,윤준병(尹準炳),남,1961.03.03(59세),전라북도 정읍시 중앙로,정당인,서울대학교 독어독문학과 졸업(경제학 부전공),(전)서울시 행정1부시장(현)더불어민주당 정읍고창지역위원장,1300783,군복무를 마친사람,110483,0,0,없음,0회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100134615,59세,1961.03.03
전라북도,정읍시고창군,nan,3,민생당,유성엽(柳成葉),남,1960.01.25(60세),전라북도 정읍시 학산로,국회의원,서울대학교 외교학과 졸업,"(현)3선 국회의원(제18대, 19대, 20대)(전)정읍시장(민선 3기)",1206323,군복무를 마친사람,70883,0,0,없음,4회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100136450,60세,1960.01.25
전라북도,남원시임실군순창군,nan,1,더불어민주당,이강래(李康來),남,1953.03.02(67세),전라북도 남원시 광석안길,정치인,서울대학교대학원 행정학과(박사과정) 졸업,(전)민주당원내대표(전)한국도로공사사장,917778,군복무를 마친사람,38564,0,0,없음,4회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100135141,67세,1953.03.02
전라북도,남원시임실군순창군,nan,6,정의당,정상모(鄭相模),남,1964.08.15(55세),전라북도 남원시 춘향로,화신사이버대학교 부교수,부산대학교 대학원 졸업(문학박사),(현)정의당 남원임실순창지역위원회위원장(현)정의당 국립남원공공보건의료정책대학(원)설립 특별위원회위원장,55583,군복무를 마친사람,10448,885,0,1건,0회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100135197,55세,1964.08.15
전라북도,남원시임실군순창군,nan,7,무소속,이용호(李容鎬),남,1960.03.20(60세),전라북도 남원시 용성로,국회의원,서울대학교 산업공학과 졸업,"(현)국회의원(현)국회 국토교통위원회, 국회 예산결산특별위원회 위원",1956914,군복무를 마친사람,45541,0,0,없음,3회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100136974,60세,1960.03.20
전라북도,남원시임실군순창군,nan,8,무소속,방경채(房鏡埰),남,1956.05.05(63세),전라북도 남원시 큰들1길,사업,연세대학교 행정대학원 정치행정리더십전공 석사과정 재학중,(전)제20대 남원시임실군순창군선거구 국회의원 후보(현)홍조건설(주) 대표이사,10913993,군복무를 마친사람,1449559,0,0,1건,1회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100136463,63세,1956.05.05
전라북도,김제시부안군,nan,1,더불어민주당,이원택(李源澤),남,1970.01.25(50세),전라북도 김제시 도작로,정당인,전북대학교 화학공업공학과 졸업,(전) 문재인대통령 비서실 행정관(전) 전라북도 정무부지사,710697,군복무를 마치지 아니한 사람,45520,0,0,2건,2회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100134606,50세,1970.01.25
전라북도,김제시부안군,nan,3,민생당,김경민(金京旼),남,1954.06.18(65세),전라북도 부안군 상서면 내변산로,정당인,고려대학교 독어독문학과 졸업,(전) 바른미래당 최고위원(현) 민생당 전북도당위원장,163300,군복무를 마친사람,4519,0,0,없음,5회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100134992,65세,1954.06.18
전라북도,김제시부안군,nan,7,국가혁명배당금당,박정요(朴炡曜),여,1963.10.26(56세),전라북도 김제시 진봉면 남고7길,요양보호사,전북대학교 국어국문학과 졸업,(전) 학습지교사(현) 요양보호사,466605,해당없음(비대상),3173,0,0,없음,0회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100135598,56세,1963.10.26
전라북도,김제시부안군,nan,8,무소속,김종회(金鍾懷),남,1965.08.24(54세),전라북도 김제시 성덕면 성동길,국회의원,원광대학교 한의학전문대학원 한의정보학과 졸업(한의학박사),(전) 원광대학교 한의과대학 겸임교수(현) 제20대 국회의원,775484,군복무를 마치지 아니한 사람,20938,0,0,없음,1회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100137177,54세,1965.08.24
전라북도,완주군진안군무주군장수군,nan,1,더불어민주당,안호영(安浩永),남,1965.10.11(54세),전라북도 완주군 봉동읍 둔산1로,국회의원,연세대학교 법과대학 법학과 졸업,(현) 제20대 국회의원(현) 더불어민주당 전라북도당위원장,1273850,군복무를 마친사람,155415,0,0,없음,1회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100136427,54세,1965.10.11
전라북도,완주군진안군무주군장수군,nan,2,미래통합당,김창도(金昌道),남,1962.05.30(57세),서울특별시 송파구 오금로35길,한국공공정책평가협회 대외협력처장,한국외국어대학교 대학원 졸업(행정학박사),(전)국가정보원 안보수사관(현)국가안보통일연구원 대외협력실장,908104,군복무를 마친사람,20742,0,0,없음,0회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100138021,57세,1962.05.30
전라북도,완주군진안군무주군장수군,nan,7,무소속,임정엽(林呈燁),남,1959.04.26(60세),전라북도 완주군 봉동읍 낙평장기로,정치인,전주대학교 대학원 졸업(법학박사),(전)완주군수(전)김대중정부 대통령 비서실 행정관,1286949,군복무를 마치지 아니한 사람,12282,0,0,2건,6회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100137763,60세,1959.04.26
전라남도,목포시,nan,1,더불어민주당,김원이(金元二),남,1968.11.11(51세),전라남도 목포시 포미로,정당인,성균관대학교 인문대학 사학과 졸업,(전)서울특별시 정무부시장(전)김대중 대통령 청와대 행정관,759227,군복무를 마친사람,6712,0,0,없음,0회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100134665,51세,1968.11.11
전라남도,목포시,nan,2,미래통합당,황규원(黃圭元),남,1982.11.30(37세),전라남도 목포시 백년대로255번길,(주)캐릭터콘텐츠문화진흥원 이사,대구가톨릭대학교 관광경영학과 졸업,(전)자유한국당 달성군 화원 청년회장(현)(주)캐릭터콘텐츠문화진흥원 이사,96915,군복무를 마친사람,1242,1025,0,1건,0회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100137632,37세,1982.11.30
전라남도,목포시,nan,3,민생당,박지원(朴智元),남,1942.06.05(77세),전라남도 목포시 신흥로,정치인,단국대학교 상경대학 상학과 졸업,(현)국회의원(전)문화관광부장관,1556716,군복무를 마친사람,49661,1108,0,1건,5회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100137514,77세,1942.06.05
전라남도,목포시,nan,6,정의당,윤소하(尹昭夏),남,1961.09.10(58세),전라남도 목포시 산정로,국회의원,목포대학교 경영대학 경영학과 졸업,(현)정의당 원내대표(전)목포대학교 의과대학 설립 시민대책위 상임공동대표,404794,군복무를 마친사람,25724,0,0,1건,3회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100137283,58세,1961.09.10
전라남도,여수시갑,nan,1,더불어민주당,주철현(朱哲鉉),남,1959.03.12(61세),전라남도 여수시 여서1로,변호사,성균관대학교 법학과 졸업,(전)여수시장(현)더불어민주당 여수갑지역위원장,2252940,군복무를 마친사람,80458,0,0,없음,1회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100135153,61세,1959.03.12
전라남도,여수시갑,nan,2,미래통합당,심정우(沈廷祐),남,1959.06.17(60세),전라남도 여수시 웅천로,중흥석유화학 유한회사 대표,연세대학교 행정대학원 지방자치·도시행정 전공 석사 졸업,(전)국회입법보좌관(전)호남대학교 교수,655000,군복무를 마친사람,17729,1548,0,1건,5회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100138042,60세,1959.06.17
전라남도,여수시갑,nan,7,국가혁명배당금당,장수희(張隨爔),여,1969.03.02(51세),광주광역시 북구 양일로344번길,부동산업,성의여자고등학교 졸업,(전)유통업(현)부동산업,-24004,해당없음(비대상),512,0,0,1건,0회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100138035,51세,1969.03.02
전라남도,여수시갑,nan,8,무소속,이용주(李勇周),남,1968.06.14(51세),전라남도 여수시 신월5길,국회의원,서울대학교 법과대학 사법학과 졸업,(현)제20대 국회의원(전)박근혜·최순실국정농단 국정조사특별위원,2661481,군복무를 마친사람,83177,0,0,1건,1회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100136439,51세,1968.06.14
전라남도,여수시을,nan,1,더불어민주당,김회재(金會在),남,1962.11.24(57세),전라남도 여수시 무선로,변호사,연세대학교 법과대학 법학과 졸업,(전)광주지방검찰청 검사장(현)더불어민주당 정책위부의장,3332737,군복무를 마친사람,104283,0,0,없음,0회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100134970,57세,1962.11.24
전라남도,여수시을,nan,2,미래통합당,임동하(林東河),남,1947.11.19(72세),전라남도 여수시 여객선터미널길,정당인,완주중학교 졸업,(전)사회복지법인 여수복지재단 대표이사(현)미래통합당 여수시을 조직위원장,1119500,군복무를 마친사람,13205,0,0,1건,0회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100138023,72세,1947.11.19
전라남도,여수시을,nan,6,정의당,김진수(金珍守),남,1959.10.01(60세),전라남도 여수시 삼산면 대동해안길,시인,전남대학교 산학협력대학원 문화산업학과 졸업(경영학 석사),(현)한국작가회의 이사(전)여수민족예술인총연합회 회장,72450,군복무를 마친사람,3399,0,0,1건,0회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100137699,60세,1959.10.01
전라남도,여수시을,nan,7,무소속,권세도(權勢徒),남,1959.04.06(61세),전라남도 여수시 신월로,정치인,조선대학교 대학원 법학과 졸업,(전)더불어민주당 여수시장 후보(전)더불어민주당 국민통합위원회 부위원장,1653234,군복무를 마친사람,141680,1506,0,없음,1회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100136241,61세,1959.04.06
전라남도,순천시광양시곡성군구례군갑,nan,1,더불어민주당,소병철(蘇秉哲),남,1958.02.15(62세),전라남도 순천시 오천2길,순천대학교 석좌교수,서울대학교 법과대학 법학과 졸업,(전)고등검사장(현)더불어민주당중앙선대위 법률지원단장,2968747,군복무를 마치지 아니한 사람,159980,202,0,없음,0회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100137543,62세,1958.02.15
전라남도,순천시광양시곡성군구례군갑,nan,2,미래통합당,천하람(千하람),남,1986.07.10(33세),전라남도 순천시 하인제3길,법무법인(유한) 주원 변호사,고려대학교 법학전문대학원 석사과정 졸업,(전)김앤장 법률사무소 변호사(현)젊은보수 대표,909817,군복무를 마친사람,95258,0,0,없음,0회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100137542,33세,1986.07.10
전라남도,순천시광양시곡성군구례군갑,nan,3,민생당,기도서(奇忉舒),남,1963.02.14(57세),전라남도 순천시 별량면 일출길,농업회사법인기도서주식회사 대표이사,한국외국어대학교 법학대학 법학과졸업,(전)순천시의회의원(5대)(전)전라남도의회의원(9대),2424386,군복무를 마친사람,49868,1289,0,없음,2회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100136472,57세,1963.02.14
전라남도,순천시광양시곡성군구례군갑,nan,6,정의당,강병택(姜秉澤),남,1970.09.03(49세),전라남도 순천시 별량면 원산길,우리밀이야기 대표,성균관대학교 물리학과 졸업,(현)별량면 놀빛송산마을학교 대표(현)정의당 심상정대표 교육특보,2907,군복무를 마친사람,4006,0,0,4건,2회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100137586,49세,1970.09.03
전라남도,순천시광양시곡성군구례군갑,nan,7,민중당,김선동(金先東),남,1967.09.09(52세),전라남도 순천시 장선배기길,정당인,고려대학교 이과대학 물리학과 3학년 제적(1985.03.01~1989.02.28.),(전)제18대 국회의원(전)19대 국회의원,37193,군복무를 마친사람,628,0,0,1건,4회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100134757,52세,1967.09.09
전라남도,순천시광양시곡성군구례군갑,nan,8,국가혁명배당금당,정동호(鄭東鎬),남,1961.01.07(59세),전라남도 순천시 갈마길,건설감리사,조선대학교 기계공학과 졸업,(전)종합건축사무소 가람건축 이사(현)국가혁명배당금당 순천시당협위원장,301429,군복무를 마친사람,8164,0,0,4건,0회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100135423,59세,1961.01.07
전라남도,순천시광양시곡성군구례군갑,nan,9,기독자유통일당,이정봉(李楨奉),남,1954.03.26(66세),전라남도 순천시 비봉길,종교인,호남신학대학교 신학대학원 신학과 졸업,(현)순천새벽교회 목사(현)국제 인원 연맹 순천지회장,191200,군복무를 마친사람,1977,0,0,없음,0회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100135576,66세,1954.03.26
전라남도,순천시광양시곡성군구례군갑,nan,10,무소속,노관규(盧官奎),남,1960.09.24(59세),전라남도 순천시 원가곡길,변호사,한국방송통신대학교 경영학과 1학년 제적(1986.03.02.~1991.12.19.),"(전)순천시장 민선4기, 5기(전)새천년민주당 예산결산위원장",1885202,군복무를 마친사람,6202,0,0,없음,6회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100134779,59세,1960.09.24
전라남도,순천시광양시곡성군구례군을,nan,1,더불어민주당,서동용(徐東榕),남,1964.09.02(55세),전라남도 광양시 광양읍 용강4길,변호사,연세대학교 행정학과 졸업,(현)민주사회를 위한 변호사회(민변)변호사(전)더불어민주당 정책위원회 부의장,389592,군복무를 마치지 아니한 사람,12435,0,0,1건,0회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100135274,55세,1964.09.02
전라남도,순천시광양시곡성군구례군을,nan,2,미래통합당,김창남(金昌南),남,1969.10.20(50세),전라남도 광양시 광장로,정치인,동국대학교 행정대학원 북한학과 졸업(행정학석사),(현)아시아국제영화제 집행위원장(현)민주평통 자문위원,97677,군복무를 마친사람,272,0,0,없음,2회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100137626,50세,1969.10.20
전라남도,순천시광양시곡성군구례군을,nan,6,정의당,이경자(李京子),여,1970.09.04(49세),전라남도 광양시 마장1길,중앙사이버 평생교육원 운영교수,서남대학교 일반대학원 사회복지학과 졸업(사회복지학 박사),(현)광양만 녹색연합 운영위원(현)정의당 심상정 대표 사회복지 정책특보,266014,해당없음(비대상),4710,150,0,없음,1회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100134715,49세,1970.09.04
전라남도,순천시광양시곡성군구례군을,nan,7,민중당,유현주(兪賢珠),여,1971.03.18(49세),전라남도 광양시 행정1길,정당인,이화여자대학교 사범대학 과학교육과(물리전공) 졸업,(전)전라남도의회 의원(현)민중당 광양시위원회 위원장,-4090,해당없음(비대상),122,0,0,없음,5회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100134927,49세,1971.03.18
전라남도,순천시광양시곡성군구례군을,nan,8,국가혁명배당금당,고주석(高柱錫),남,1967.01.08(53세),전라남도 광양시 광양읍 호북길,털보실내(건축)인테리어 대표,광주 서석고등학교 졸업,(현)당지역구부위원장,-8880,군복무를 마친사람,1642,0,0,2건,0회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100135215,53세,1967.01.08
전라남도,순천시광양시곡성군구례군을,nan,9,무소속,정인화(鄭仁和),남,1957.07.27(62세),전라남도 광양시 광장로,국회의원,한양대학교 국제관광대학원 관광정책개발학과 졸업(국제관광학석사),(전) 광양시 부시장(현) 제20대 국회의원,1800680,군복무를 마친사람,35075,0,0,없음,2회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100137057,62세,1957.07.27
전라남도,순천시광양시곡성군구례군을,nan,10,무소속,김종수(金鍾秀),남,1964.08.03(55세),전라남도 순천시 해룡면 향매로,김종수성공아카데미대표,전남대학교 경영학과 졸업,(전)쌍용자동차(주)과장(전)정신개혁시민협의회 사무총장,23000,군복무를 마친사람,8738,0,0,없음,2회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100137704,55세,1964.08.03
전라남도,나주시화순군,nan,1,더불어민주당,신정훈(辛正勳),남,1964.12.06(55세),전라남도 나주시 왕곡면 장산길,정당인,고려대학교 정경대학 신문방송학과 졸업,(전)더불어민주당 국회의원(전)문재인대통령 청와대 비서관,136101,군복무를 마치지 아니한 사람,26507,0,0,5건,6회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100135257,55세,1964.12.06
전라남도,나주시화순군,nan,7,민중당,안주용(安柱龍),남,1966.07.24(53세),전라남도 나주시 삼영1길,정당인,고려대학교 식량자원학과 졸업,(전)전라남도의회의원(현)민중당 공동대표,338597,군복무를 마치지 아니한 사람,2252,0,0,3건,2회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100134997,53세,1966.07.24
